cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
2807904074,Madrid--2807904074--,3682.13,20,13.5589,8,
2807904075,Madrid--2807904075--,3543.92,8,10.2459,1,
2807904076,Madrid--2807904076--,3622.16,2,0,0,
2807904077,Madrid--2807904077--,3739.2,4,16.3529,1,
2807904078,Madrid--2807904078--,3935.14,5,13.0569,2,
2807904079,Madrid--2807904079--,3661.98,8,15.3106,3,
2807904080,Madrid--2807904080--,3365.98,12,15.3106,3,
2807904081,Madrid--2807904081--,4694.37,2,0,0,
2807904082,Madrid--2807904082--,3587.27,5,16.0833,2,
2807904083,Madrid--2807904083--,3586.61,5,0,0,
2807904084,Madrid--2807904084--,3421.68,10,14.0934,4,
2807904085,Madrid--2807904085--,4938.72,21,15.2281,9,
2807904086,Madrid--2807904086--,4048.73,28,15.7374,27,
2807904087,Madrid--2807904087--,4849.07,29,17.115,25,
2807904088,Madrid--2807904088--,4728.52,30,16.7197,23,
2807904089,Madrid--2807904089--,4809.88,11,17.2736,12,
2807904090,Madrid--2807904090--,4795.04,14,15.6818,3,
2807904091,Madrid--2807904091--,5141.73,16,19.0751,12,
2807904092,Madrid--2807904092--,3979.01,3,17.4462,3,
2807904093,Madrid--2807904093--,4690.64,16,20.4251,12,
2807904094,Madrid--2807904094--,5006.1,11,15.0812,10,
2807904095,Madrid--2807904095--,2318.14,6,24.2,2,
2807904096,Madrid--2807904096--,2229.05,5,16.611,2,
2807904097,Madrid--2807904097--,4188.76,14,18.0605,8,
2807904098,Madrid--2807904098--,4102.81,17,16.81,8,
2807904099,Madrid--2807904099--,4578.44,30,17.3967,20,
2807904100,Madrid--2807904100--,5586.74,4,19.4394,6,
2807904101,Madrid--2807904101--,5512.82,5,16.3333,3,
2807904102,Madrid--2807904102--,5717.73,29,24.907,6,
2807904103,Madrid--2807904103--,3981.19,20,15.3796,8,
2807904104,Madrid--2807904104--,5335.38,7,21.9032,5,
2807904105,Madrid--2807904105--,3724.69,10,17.0084,14,
2807904106,Madrid--2807904106--,4885.78,4,20.121,13,
2807904107,Madrid--2807904107--,4362.06,5,13.8056,2,
2807904108,Madrid--2807904108--,5816.8,6,19.5187,10,
2807904109,Madrid--2807904109--,4562.6,28,18.6849,27,
2807904110,Madrid--2807904110--,4457.02,13,18.9859,5,
2807904111,Madrid--2807904111--,3851.58,29,19.9758,22,
2807904112,Madrid--2807904112--,4220.26,25,19.2005,4,
2807904113,Madrid--2807904113--,3175.99,15,18.9823,9,
2807904114,Madrid--2807904114--,1435.53,29,21.378,20,
2807904115,Madrid--2807904115--,1417.59,29,19.3145,29,
2807904116,Madrid--2807904116--,7.63227,7,19.4723,11,
2807904117,Madrid--2807904117--,485.212,29,19.8978,28,
2807904118,Madrid--2807904118--,2161.98,30,20.894,29,
2807904119,Madrid--2807904119--,1457.87,29,20.7513,29,
2807904120,Madrid--2807904120--,3827.04,22,19.7857,9,
2807904121,Madrid--2807904121--,6229.74,14,17.881,12,
2807904123,Madrid--2807904123--,4350.38,16,20.7602,16,
2807904124,Madrid--2807904124--,3949.37,15,18.0524,14,
2807904126,Madrid--2807904126--,2693.38,21,20.3893,19,
2807904127,Madrid--2807904127--,2510.99,11,21.5027,22,
2807904128,Madrid--2807904128--,2540.81,6,20.8582,10,
2807904129,Madrid--2807904129--,3292.31,4,16.7106,5,
2807904130,Madrid--2807904130--,2944.66,9,22.9313,14,
2807905001,Madrid--2807905001--,2303.83,29,20.3503,29,
2807905002,Madrid--2807905002--,464.256,30,22.7886,5,
2807905003,Madrid--2807905003--,1538.53,29,20.1838,30,
2807905004,Madrid--2807905004--,3058.07,22,16.6879,15,
2807905005,Madrid--2807905005--,3748.86,4,17.2221,6,
2807905006,Madrid--2807905006--,2620.58,16,18.8071,8,
2807905007,Madrid--2807905007--,2251.49,26,19.4859,10,
2807905008,Madrid--2807905008--,1521.1,30,21.2668,30,
2807905009,Madrid--2807905009--,2647.39,16,20.7592,16,
2807905010,Madrid--2807905010--,1887.62,30,18.0485,15,
2807905011,Madrid--2807905011--,4292.04,8,16.9798,9,
2807905012,Madrid--2807905012--,2720.74,18,21.3745,12,
2807905013,Madrid--2807905013--,6035.87,19,17.3469,9,
